input_ID,participant.code,participant.id_in_session,session,session.code,condition,participant.payoff,Survey.1.player.ceil_payoff,Survey.1.player.age,Survey.1.player.gender,Survey.1.player.faculty,Survey.1.player.free_foam,block,round,id_in_group,payoff,contr,bot1_contr,bot2_contr,bot3_contr,bot1_payoff,bot2_payoff,bot3_payoff,Quiz,Quiz_correct,time_per_cont
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,1,1,32,10,18,15,12,24,27,30,30,1,9
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,2,1,27,12,15,10,10,24,29,29,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,3,1,33,2,12,12,12,23,23,23,30,1,5
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,4,1,26,6,9,6,9,23,26,23,30,1,5
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,5,1,23,8,6,11,2,25,20,29,30,1,5
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,6,1,27,0,9,3,5,18,24,22,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,7,1,21,4,6,0,1,19,25,24,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,8,1,22,1,2,0,5,21,23,18,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,9,1,22,0,0,3,1,22,19,21,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,10,1,21,1,2,1,1,20,21,21,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,11,1,21,5,0,4,5,26,22,21,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,12,1,20,7,1,3,7,26,24,20,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,13,1,21,6,4,0,8,23,27,19,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,14,1,21,8,1,6,6,28,23,23,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,15,1,21,7,8,0,4,20,28,24,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,16,1,20,6,5,3,1,21,23,25,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,17,1,24,0,6,2,1,18,22,23,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,18,1,23,2,1,5,4,24,20,21,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,19,1,22,4,2,4,4,24,22,22,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,20,1,22,3,8,0,0,17,25,25,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,21,1,23,0,3,3,2,20,20,21,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,22,1,22,1,0,3,3,23,20,20,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,23,1,20,2,0,0,3,22,22,19,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,24,1,24,0,4,3,2,20,21,22,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,25,1,23,0,2,5,0,21,18,23,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,26,1,24,1,3,3,6,22,22,19,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,27,1,22,3,6,1,1,19,24,24,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,28,1,20,2,0,0,3,22,22,19,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,29,1,25,0,5,3,3,20,22,22,30,1,5
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,1stBlock,30,1,23,0,0,3,3,23,20,20,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,1,2,23,20,NA,NA,NA,NA,NA,NA,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,2,2,26,19,NA,NA,NA,NA,NA,NA,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,3,2,28,18,NA,NA,NA,NA,NA,NA,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,4,4,29,18,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,5,1,29,19,NA,NA,NA,NA,NA,NA,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,6,3,30,18,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,7,4,30,18,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,8,4,30,19,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,9,4,30,19,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,10,2,31,19,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,11,1,31,19,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,12,1,31,20,NA,NA,NA,NA,NA,NA,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,13,4,31,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,14,3,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,15,1,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,16,3,32,20,NA,NA,NA,NA,NA,NA,30,1,4
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,17,4,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,18,3,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,19,3,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,20,2,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,21,3,32,19,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,22,2,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,23,4,31,20,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,24,3,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,25,3,32,20,NA,NA,NA,NA,NA,NA,30,1,5
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,26,1,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,27,2,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,28,2,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,29,2,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1011,zafyrp3j,1,1,onhwd45q,disp,1617,1300,18,Male,医学部,,2ndBlock,30,2,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,1,2,32,10,18,15,12,24,27,30,30,1,10
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,2,2,26,13,14,8,11,25,31,28,30,1,6
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,3,2,26,11,8,8,14,29,29,23,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,4,2,22,10,8,8,4,24,24,28,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,5,2,22,5,3,5,4,24,22,23,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,6,2,22,5,6,3,4,21,24,23,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,7,2,23,5,9,0,5,19,28,23,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,8,2,25,5,6,7,7,24,23,23,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,9,2,23,8,6,5,7,25,26,24,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,10,2,23,6,4,9,2,25,20,27,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,11,2,22,3,2,2,6,23,23,19,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,12,2,21,2,0,2,2,23,21,21,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,13,2,22,2,4,1,2,20,23,22,30,1,5
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,14,2,22,4,6,3,2,20,23,24,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,15,2,23,4,3,6,4,24,21,23,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,16,2,21,5,5,4,0,21,22,26,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,17,2,21,1,3,0,0,19,22,22,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,18,2,25,0,3,5,5,22,20,20,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,19,2,23,3,5,3,4,21,23,22,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,20,2,19,6,4,2,1,21,23,24,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,21,2,21,4,2,5,1,23,20,24,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,22,2,20,2,0,2,0,22,20,22,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,23,2,24,0,2,3,5,22,21,19,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,24,2,21,3,1,5,1,23,19,23,30,1,5
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,25,2,20,3,1,1,3,22,22,20,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,26,2,24,1,0,3,7,25,22,18,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,27,2,19,5,1,1,3,23,23,21,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,28,2,23,3,4,3,5,22,23,21,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,29,2,22,4,6,3,1,20,23,25,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,1stBlock,30,2,22,4,3,8,0,23,18,26,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,1,3,27,16,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,2,3,29,16,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,3,1,30,16,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,4,2,31,16,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,5,3,31,17,NA,NA,NA,NA,NA,NA,30,1,4
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,6,4,30,18,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,7,2,30,18,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,8,1,31,18,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,9,2,31,18,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,10,3,32,18,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,11,3,31,19,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,12,3,32,19,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,13,2,32,19,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,14,1,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,15,3,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,16,1,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,17,3,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,18,2,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,19,4,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,20,4,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,21,1,32,19,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,22,3,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,23,2,32,19,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,24,2,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,25,2,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,26,2,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,27,4,32,20,NA,NA,NA,NA,NA,NA,30,1,2
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,28,1,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,29,1,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1012,vffbu695,2,1,onhwd45q,disp,1620,1300,18,Female,総合教育部,第一ラウンドと第二ラウンドでの提供ポイントの量の違いが面白かったです。,2ndBlock,30,4,32,20,NA,NA,NA,NA,NA,NA,30,1,3
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,1,3,33,8,18,15,12,23,26,29,30,1,11
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,2,3,24,13,12,9,9,25,28,28,30,1,24
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,3,3,20,13,7,4,9,26,29,24,30,1,5
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,4,3,19,8,1,4,5,26,23,22,30,1,5
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,5,3,20,4,0,0,5,24,24,19,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,6,3,23,2,6,1,3,19,24,22,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,7,3,24,2,1,6,5,25,20,21,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,8,3,24,2,3,3,7,23,23,19,30,1,5
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,9,3,26,3,5,4,9,24,25,20,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,10,3,25,4,6,6,5,23,23,24,30,1,3
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,11,3,25,5,4,7,9,26,23,21,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,12,3,22,5,1,7,4,26,20,23,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,13,3,26,5,7,6,8,24,25,23,30,1,3
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,14,3,24,6,10,2,6,20,28,24,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,15,3,22,7,7,3,5,22,26,24,30,1,3
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,16,3,22,6,7,4,2,21,24,26,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,17,3,22,5,3,2,6,24,25,21,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,18,3,24,5,7,7,3,22,22,26,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,19,3,24,5,6,7,4,23,22,25,30,1,5
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,20,3,22,6,3,5,6,25,23,22,30,1,8
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,21,3,20,6,5,3,1,21,23,25,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,22,3,21,4,2,4,3,23,21,22,30,1,3
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,23,3,23,3,1,5,6,25,21,20,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,24,3,21,5,0,3,7,26,23,19,30,1,3
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,25,3,23,4,0,5,8,27,22,19,30,1,3
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,26,3,23,4,1,9,3,26,18,24,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,27,3,21,5,3,4,3,23,22,23,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,28,3,24,0,1,2,6,23,22,18,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,29,3,22,4,5,6,0,21,20,26,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,1stBlock,30,3,21,4,6,0,2,19,25,23,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,2ndBlock,1,4,33,10,NA,NA,NA,NA,NA,NA,30,1,5
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,2ndBlock,2,1,31,14,NA,NA,NA,NA,NA,NA,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,2ndBlock,3,4,30,16,NA,NA,NA,NA,NA,NA,30,1,4
1013,qn15tokv,3,1,onhwd45q,disp,1640,1320,18,Female,総合理系,,2ndBlock,4,1,30,17,NA,NA,NA,NA,NA,NA,30,1,6
